gene_id	r	p
PCDHB5|26167	1.08247	0.102289
PCDHB6|56130	3.35932	0.590115
PCDHB7|56129	5.87886	0.674785
PCDHB8|56128	0.990167	0.0197414
PCDHB9|56127	5.17359	0.195794
PCDHGA10|56106	8.3065	0.150644
PCDHGA11|56105	6.48294	0.244797
PCDHGA12|26025	5.63497	0.372314
PCDHGA1|56114	17.1704	0.354611
PCDHGA2|56113	2.89442	0.435617
PCDHGA3|56112	0.402243	0.221145
PCDHGA4|56111	3.35608	0.271614
PCDHGA5|56110	2.87047	0.260074
PCDHGA6|56109	18.2974	0.518378
PCDHGA7|56108	2.79997	0.504502
PCDHGA8|9708	5.7942	0.658866
PCDHGA9|56107	3.91358	0.182053
PCDHGB1|56104	2.01448	0.0922049
PCDHGB2|56103	41.5388	0.682394
PCDHGB3|56102	6.37409	0.354956
PCDHGB4|8641	2.26622	0.266106
PCDHGB5|56101	0.323866	0.393105
PCDHGB6|56100	4.28071	0.391026
PCDHGB7|56099	7.97059	0.267434
PCDHGB8P|56120	1.91667	NaN
PCDHGC3|5098	1.16753	0.0663967
PCDHGC4|56098	3.44041e+06	1
PCDHGC5|56097	1.13217	0.511021
PCDP1|200373	0.0833333	NaN
PCF11|51585	6.24928	0.00264426
PCGEM1|64002	0.0833333	NaN
PCGF1|84759	13.866	0.0312921
PCGF2|7703	7.24103	0.0124081
PCGF3|10336	12.7745	0.0080123
PCGF5|84333	6.99235	0.00175299
PCGF6|84108	14.3862	0.0249666
PCID2|55795	8.47343	0.000893848
PCIF1|63935	14.7762	0.01125
PCK1|5105	0.647424	0.000620446
PCK2|5106	2.05837	0.0020526
PCLO|27445	8.47864	0.0354416
PCM1|5108	30.9223	0.00936542
PCMT1|5110	13.1	0.00487226
PCMTD1|115294	6.78268	0.00643803
PCMTD2|55251	11.1893	0.00813406
PCNAP1|359806	0	NaN
PCNA|5111	30.7101	0.00650643
PCNP|57092	11.5795	0.00309807
PCNT|5116	22.6636	0.0130614
PCNXL2|80003	23.6727	0.0506181
PCNXL3|399909	21.6349	0.0077476
PCNX|22990	12.6954	0.0045412
PCOLCE2|26577	8.73951	0.0146721
PCOLCE|5118	6.19786	0.000638196
PCOTH|542767	4.58749	0.260838
PCP2|126006	1.12597	0.0863302
PCP4L1|654790	0	NaN
PCP4|5121	0	NaN
PCSK1N|27344	0	NaN
PCSK1|5122	2.09753	0.00359927
PCSK2|5126	0	NaN
PCSK4|54760	1.69523	0.0154071
PCSK5|5125	0	NaN
PCSK6|5046	7.67001	0.00781256
PCSK7|9159	22.2546	0.0264698
PCSK9|255738	3.6656	0.00131254
PCTP|58488	14.2672	0.0363095
PCYOX1L|78991	3.47177	0.0125197
PCYOX1|51449	12.5797	0.00319903
PCYT1A|5130	12.2194	0.0226263
PCYT1B|9468	1.16533	0.13712
PCYT2|5833	5.0423	0.0103938
PC|5091	13.329	0.00323076
PDAP1|11333	18.7799	0.00407414
PDCD10|11235	15.3382	0.0113693
PDCD11|22984	8.99001	0.00244621
PDCD1LG2|80380	2.05636	0.621941
PDCD1|5133	0.5	NaN
PDCD2L|84306	13.4126	0.0374223
PDCD2|5134	26.6974	0.0161408
PDCD4|27250	29.291	0.00824857
PDCD5|9141	8.23554	0.00464916
PDCD6IP|10015	27.5763	0.00589615
PDCD6|10016	23.6893	0.00439074
PDCD7|10081	8.85266	0.00842493
PDCL2|132954	0	NaN
PDCL3|79031	7.85289	0.0172331
PDCL|5082	13.7263	0.0154899
PDC|5132	0.689889	0.541845
PDDC1|347862	14.1335	0.00972346
PDE10A|10846	15.8402	0.009403
PDE11A|50940	3.25545	0.336581
PDE12|201626	11.4985	0.0104137
PDE1A|5136	6.14417	0.00447208
PDE1B|5153	0.25	NaN
PDE1C|5137	0	NaN
PDE2A|5138	2.52974	0.000471158
PDE3A|5139	16.1026	0.00229085
PDE3B|5140	13.582	0.0150119
PDE4A|5141	18.2496	0.0175168
PDE4B|5142	7.18995	0.00768206
PDE4C|5143	1.11947	0.00649143
PDE4DIP|9659	9.66633	0.0115224
PDE4D|5144	22.4873	0.00790047
PDE5A|8654	7.6621	0.081588
PDE6A|5145	727624	0.999999
PDE6B|5158	1.70899	0.440956
PDE6C|5146	0.345143	0.579933
PDE6D|5147	14.696	0.0361499
PDE6G|5148	0.561375	0.118733
PDE6H|5149	0	NaN
PDE7A|5150	15.317	0.0123186
PDE7B|27115	6.95915	0.00735671
PDE8A|5151	17.8133	0.0104652
PDE8B|8622	12.4934	0.0196929
PDE9A|5152	1.99159	0.0151174
PDF|64146	9.62104	0.017065
PDGFA|5154	5.50951	0.0368711
PDGFB|5155	1.08289	0.00186385
PDGFC|56034	1.49138	0.00608333
PDGFD|80310	2.96923	0.0773522
PDGFRA|5156	0.0631149	0.048065
PDGFRB|5159	1.09035	0.0013518
PDGFRL|5157	5.99212	0.0387232
PDHA1|5160	24.3363	0.00209152
PDHA2|5161	0.0833333	NaN
PDHB|5162	12.561	0.0054576
PDHX|8050	20.2422	0.00967259
PDIA2|64714	1.54162	0.698107
PDIA3P|171423	5.00046	0.00106998
PDIA3|2923	17.1971	0.00194112
PDIA4|9601	17.2804	0.00294806
PDIA5|10954	7.79532	0.00785585
PDIA6|10130	8.35788	0.00079375
PDIK1L|149420	4.37679	0.0179161
PDILT|204474	0	NaN
PDK1|5163	2.64408	0.00156511
PDK2|5164	10.1503	0.0144835
PDK3|5165	1.88638	0.00332419
PDK4|5166	1.39222	0.000887294
PDLIM1|9124	12.8454	0.00774085
PDLIM2|64236	15.3312	0.0146933
PDLIM3|27295	1.89625	0.00918741
PDLIM4|8572	0.390697	0.112462
PDLIM5|10611	5.11927	0.00234323
PDLIM7|9260	8.42895	0.00287734
PDP1|54704	6.26622	0.0196577
PDP2|57546	11.3152	0.0228291
PDPK1|5170	24.2296	0.0153216
PDPN|10630	0	NaN
PDPR|55066	16.6839	0.0113759
PDRG1|81572	15.4749	0.0193988
PDS5A|23244	10.4123	0.00196023
PDS5B|23047	48.3155	0.0312153
PDSS1|23590	3.81355	0.0151845
PDSS2|57107	14.666	0.0216367
PDX1|3651	0.0784999	0.32019
PDXDC1|23042	17.114	0.00377228
PDXDC2|283970	7.53624	0.0180457
PDXK|8566	24.643	0.00450631
PDXP|57026	18.046	0.0112066
PDYN|5173	0	NaN
PDZD11|51248	10.4612	0.0113549
PDZD2|23037	1.46145	0.00857771
PDZD3|79849	0.25	NaN
PDZD4|57595	1.92518	0.00575239
PDZD7|79955	3.85253	0.0169204
PDZD8|118987	32.4482	0.0272743
PDZD9|255762	0.666667	NaN
PDZK1IP1|10158	1.74342	0.499059
PDZK1P1|728939	2.12326	0.0993418
PDZK1|5174	8.91667	NaN
PDZRN3|23024	0	NaN
PDZRN4|29951	0	NaN
PEA15|8682	24.2842	0.0144482
PEAR1|375033	5.26837	0.0370747
PEBP1|5037	15.8853	0.00265994
PEBP4|157310	2.70366e+06	1
PECAM1|5175	0.6109	0.0901356
PECI|10455	25.7922	0.013168
PECR|55825	13.7612	0.040246
PEF1|553115	8.83139	0.00992665
PEG10|23089	3.26812	0.000252556
PEG3AS|100169890	0	NaN
PEG3|5178	0.166667	NaN
PELI1|57162	5.49449	0.0136285
PELI2|57161	2.89702	0.0462435
PELI3|246330	18.2532	0.0495893
PELO|53918	12.8148	0.00989258
PELP1|27043	24.158	0.00967744
PEMT|10400	28.6648	0.048082
PENK|5179	0	NaN
PEPD|5184	8.0261	0.00514046
PER1|5187	5.69142	0.00397531
PER2|8864	4.52229	0.0173364
PER3|8863	1.31108	0.0129839
PER4|168741	0	NaN
PERP|64065	15.9746	0.00124304
PES1|23481	16.2414	0.00357131
PET112L|5188	13.7353	0.0191192
PEX10|5192	26.2045	0.0342862
PEX11A|8800	10.0312	0.0614349
PEX11B|8799	8.14164	0.018376
PEX11G|92960	3.85603	0.0507221
PEX12|5193	11.9405	0.044871
PEX13|5194	8.29443	0.00582388
PEX14|5195	15.0178	0.0255651
PEX16|9409	36.8129	0.041298
PEX19|5824	11.2118	0.00714033
PEX1|5189	12.0881	0.0117474
PEX26|55670	46.5667	0.0544279
PEX2|5828	7.39324	0.00768413
PEX3|8504	8.96441	0.0134038
PEX5L|51555	7.1732	0.531091
PEX5|5830	19.3698	0.0132917
PEX6|5190	3.76241	0.00461309
PEX7|5191	8.78739	0.0527653
PF4V1|5197	0	NaN
PF4|5196	0	NaN
PFAS|5198	9.24833	0.00316534
PFDN1|5201	32.5393	0.0214139
PFDN2|5202	22.3303	0.0126107
PFDN4|5203	16.768	0.0127061
PFDN5|5204	30.4731	0.00560796
PFDN6|10471	13.1236	0.0109756
PFKFB1|5207	0.75	NaN
PFKFB2|5208	12.5225	0.00730128
PFKFB3|5209	14.1062	0.0142339
PFKFB4|5210	1.54515	0.000573385
PFKL|5211	11.2882	0.00250096
PFKM|5213	20.0248	0.00373136
PFKP|5214	6.98284	0.000537442
PFN1|5216	9.26676	0.000510698
PFN2|5217	30.7782	0.00880838
PFN3|345456	0	NaN
PFN4|375189	2.33333	NaN
PGA3|643834	0	NaN
PGA4|643847	0.0833333	NaN
PGA5|5222	0.0833333	NaN
PGAM1|5223	5.74327	0.000475989
PGAM2|5224	2.35596	0.157702
PGAM4|441531	4.33221	0.0126181
PGAM5|192111	9.76711	0.00661908
PGAP1|80055	11.1148	0.0105542
PGAP2|27315	41.1243	0.0911596
PGAP3|93210	5.09266	0.0340815
PGBD1|84547	14.151	0.0423491
PGBD2|267002	8.87455	0.0545708
PGBD3|267004	13.6038	0.0698153
PGBD4|161779	20.7909	0.151253
PGBD5|79605	2.8962	0.0116988
PGCP|10404	3.39171	0.027013
PGC|5225	0.0833333	NaN
PGD|5226	13.4729	0.00424248
PGF|5228	7.78511	0.0117254
PGGT1B|5229	16.4381	0.0285126
PGK1|5230	3.07848	4.2609e-05
PGK2|5232	0.31462	0.295523
PGLS|25796	21.863	0.0176358
PGLYRP1|8993	1.34553	0.801452
PGLYRP2|114770	0	NaN
PGLYRP3|114771	0	NaN
PGLYRP4|57115	0	NaN
PGM1|5236	3.86686	0.000768792
PGM2L1|283209	2.60197	0.0022215
PGM2|55276	4.13983	0.00259162
PGM3|5238	10.0884	0.00812486
PGM5P2|595135	1.41667	NaN
PGM5|5239	0	NaN
PGPEP1L|145814	0.779216	0.368851
PGPEP1|54858	2.6999	0.00185907
PGP|283871	8.89525	0.00468258
PGRMC1|10857	5.19996	0.000855651
PGRMC2|10424	8.51961	0.00269528
PGR|5241	0.0784999	0.32019
PGS1|9489	14.7484	0.0209943
PHACTR1|221692	1.82595	0.25805
PHACTR2|9749	4.26934	0.00680171
PHACTR3|116154	0.166667	NaN
PHACTR4|65979	16.0852	0.013065
PHAX|51808	18.6005	0.0168467
PHB2|11331	22.742	0.00552628
PHB|5245	6.15778	0.000798563
PHC1|1911	10.577	0.0319714
PHC2|1912	2.44076	0.00110607
PHC3|80012	10.0651	0.00510363
PHEX|5251	4.08851	0.377221
PHF10|55274	10.2704	0.00128771
PHF11|51131	3.59603	0.0218808
PHF12|57649	16.3402	0.00934301
PHF13|148479	8.14646	0.0133026
PHF14|9678	12.0786	0.0127749
PHF15|23338	5.71247	0.00154032
PHF16|9767	15.7672	0.0180537
PHF17|79960	9.1367	0.00551604
PHF19|26147	20.4789	0.0088256
PHF1|5252	6.14955	0.00903371
PHF20L1|51105	12.8332	0.00623298
PHF20|51230	29.8201	0.0100957
PHF21A|51317	3.15126	0.00127884
PHF21B|112885	1.02736	0.0848306
PHF23|79142	20.0886	0.0165213
PHF2|5253	12.7211	0.0137246
PHF3|23469	10.8335	0.00341375
PHF5A|84844	21.586	0.0185168
PHF6|84295	8.1603	0.00413687
PHF7|51533	3.04757	0.0388402
PHF8|23133	15.9949	0.0125377
PHGDH|26227	6.82936	0.000984815
PHGR1|644844	0	NaN
PHIP|55023	29.1868	0.00699948
PHKA1|5255	6.74271	0.00414534
PHKA2|5256	17.4635	0.0104752
PHKB|5257	25.6017	0.0105129
PHKG1|5260	4.4993	0.606705
PHKG2|5261	41.7901	0.0786949
PHLDA1|22822	0.975388	0.000693087
PHLDA2|7262	4.33962	0.00448382
PHLDA3|23612	15.1543	0.0212621
PHLDB1|23187	11.5886	0.0173222
PHLDB2|90102	17.1944	0.00635237
PHLDB3|653583	17.4686	0.0719458
PHLPP1|23239	9.55663	0.0152933
PHLPP2|23035	9.00329	0.019414
PHOSPHO1|162466	0.971911	0.0327002
PHOSPHO2|493911	14.6736	0.21264
PHOX2A|401	1	NaN
PHOX2B|8929	0	NaN
PHPT1|29085	9.25529	0.00388673
PHRF1|57661	19.6809	0.0133829
PHTF1|10745	6.21225	0.0105702
PHTF2|57157	18.9164	0.0191542
PHYHD1|254295	8.99112	0.103357
PHYHIPL|84457	0.401077	0.231247
PHYHIP|9796	7.16653	0.0160445
PHYH|5264	1.57198	0.00419206
PI15|51050	2.03829	0.40456
PI16|221476	24.2268	0.794926
PI3|5266	2.60273	0.237995
PI4K2A|55361	39.9563	0.0298488
PI4K2B|55300	3.10246	0.0034567
PI4KAP1|728233	15.1795	0.165873
PI4KAP2|375133	15.982	0.0426113
PI4KA|5297	26.0153	0.0120897
PI4KB|5298	12.6868	0.00693861
PIAS1|8554	30.0837	0.0474194
PIAS2|9063	8.43651	0.0152577
PIAS3|10401	7.1822	0.00871874
PIAS4|51588	24.6879	0.049177
PIBF1|10464	13.3891	0.0250862
PICALM|8301	9.45132	0.00132261
PICK1|9463	47.3419	0.0558216
PID1|55022	1.2818	0.016694
PIF1|80119	15.4447	0.0403226
PIGA|5277	7.95034	0.00623621
PIGB|9488	11.4598	0.0251426
PIGC|5279	29.1711	0.041495
PIGF|5281	12.9097	0.0440615
PIGG|54872	6.30734	0.00436401
PIGH|5283	41.1237	0.0986675
PIGK|10026	4.5442	0.00292851
PIGL|9487	5.80984	0.0284829
PIGM|93183	15.0039	0.0298781
PIGN|23556	19.2754	0.0256285
PIGO|84720	93.4033	0.0772256
PIGP|51227	19.9278	0.0898614
PIGQ|9091	46.9963	0.0450878
PIGR|5284	1.34553	0.801452
PIGS|94005	17.7937	0.00776183
PIGT|51604	20.9708	0.00442098
PIGU|128869	24.2108	0.0273143
PIGV|55650	9.82239	0.0308972
PIGW|284098	5.84382	0.0108401
PIGX|54965	7.03299	0.0125657
PIGY|84992	12.5316	0.00928878
PIGZ|80235	2.09166	0.0193508
PIH1D1|55011	12.4553	0.00939167
PIH1D2|120379	18.9583	0.339299
PIK3AP1|118788	1.59325	0.595255
PIK3C2A|5286	17.3644	0.00631042
PIK3C2B|5287	13.491	0.0113419
PIK3C2G|5288	9.18766	0.932348
PIK3C3|5289	14.7324	0.0183871
PIK3CA|5290	37.5165	0.0664087
PIK3CB|5291	24.6977	0.026063
PIK3CD|5293	18.9372	0.0375102
PIK3CG|5294	0	NaN
PIK3IP1|113791	1.62264	0.0132148
PIK3R1|5295	18.0222	0.0430015
PIK3R2|5296	27.2169	0.00931351
PIK3R3|8503	2.16389	0.00244738
PIK3R4|30849	22.917	0.0179588
PIK3R5|23533	0.84392	0.315219
PIK3R6|146850	0.126538	0.232947
PIKFYVE|200576	18.7259	0.00834529
PILRA|29992	10.9352	0.535117
PILRB|29990	27.0441	0.0236477
PIM1|5292	3.41503	0.0040339
PIM2|11040	13.5943	0.0240354
PIM3|415116	12.8235	0.00405487
PIN1L|5301	2.66813	0.0838119
PIN1|5300	21.3997	0.0130196
PIN4|5303	18.2536	0.0390658
PINK1|65018	24.4674	0.0108057
PINX1|54984	5.99572	0.0230092
PION|54103	2.22947	0.221556
PIP4K2A|5305	18.2315	0.0287988
PIP4K2B|8396	22.6825	0.0102238
PIP4K2C|79837	25.8615	0.0246626
PIP5K1A|8394	21.0158	0.00798722
PIP5K1B|8395	0.0833333	NaN
PIP5K1C|23396	17.3669	0.0090687
PIP5K1P1|206426	11.4361	0.292463
PIP5KL1|138429	2.82332	0.0620646
PIPOX|51268	1.29953	0.0959095
PIPSL|266971	4.29302	0.00329756
PIP|5304	0	NaN
PIRT|644139	0	NaN
PIR|8544	5.08087	0.00333811
PISD|23761	15.0906	0.0187615
PISRT1|140464	0	NaN
PITPNA|5306	14.1582	0.00595636
PITPNB|23760	18.8339	0.00841799
PITPNC1|26207	3.36243	0.00310872
PITPNM1|9600	18.5949	0.00569388
PITPNM2|57605	3.28974	0.00172279
PITPNM3|83394	4.26624	0.0194791
PITRM1|10531	6.54265	0.00384739
PITX1|5307	13.7826	0.00434925
PITX2|5308	2.55547	0.0315599
PITX3|5309	9.2968	0.341625
PIWIL1|9271	1.00958	0.377238
PIWIL2|55124	1.77638	0.118877
PIWIL3|440822	0.5	NaN
PIWIL4|143689	7.39534	0.180836
PJA1|64219	19.13	0.0268694
PJA2|9867	6.50984	0.000852705
PKD1L1|168507	0.187514	0.10113
PKD1L2|114780	1.21441	0.0175668
PKD1L3|342372	0.0833333	NaN
PKD1|5310	8.03063	0.00263131
PKD2L1|9033	0.166667	NaN
PKD2L2|27039	1.44306	0.399771
PKD2|5311	11.1121	0.0269039
PKDCC|91461	0.426159	0.000487312
PKDREJ|10343	5.0467	0.506525
PKHD1L1|93035	0.166667	NaN
PKHD1|5314	0	NaN
PKIA|5569	1.31506	0.0206343
PKIB|5570	2.67244	0.0051114
PKIG|11142	13.0405	0.0390094
PKLR|5313	0.971078	0.317926
PKM2|5315	7.8128	0.000111597
PKMYT1|9088	13.1237	0.0108225
PKN1|5585	8.44753	0.00212568
PKN2|5586	5.86213	0.00247422
PKN3|29941	10.666	0.00605335
PKNOX1|5316	21.0417	0.0388912
PKNOX2|63876	0.0833333	NaN
PKP1|5317	1.05973	0.0216375
PKP2|5318	1.66017	0.00202235
PKP3|11187	20.9145	0.0104716
PKP4|8502	19.9082	0.0141553
PL-5283|647087	30.9501	0.0333233
PLA1A|51365	0	NaN
PLA2G10|8399	0.0784999	0.32019
PLA2G12A|81579	6.60978	0.00573131
PLA2G12B|84647	0	NaN
PLA2G15|23659	54.0021	0.0891979
PLA2G16|11145	34.2527	0.0416994
PLA2G1B|5319	0	NaN
PLA2G2A|5320	0.0833333	NaN
PLA2G2C|391013	0	NaN
PLA2G2D|26279	0	NaN
PLA2G2E|30814	0	NaN
PLA2G2F|64600	0	NaN
PLA2G3|50487	3.69361	0.096919
PLA2G4A|5321	3.6497	0.00128146
PLA2G4C|8605	1.13675	0.245161
PLA2G4D|283748	0.797558	0.109291
PLA2G4E|123745	0.0833333	NaN
PLA2G4F|255189	0	NaN
PLA2G5|5322	0.0833333	NaN
PLA2G6|8398	5.04193	0.0233648
PLA2G7|7941	0	NaN
PLA2R1|22925	4.02681	0.0205421
PLAA|9373	35.3371	0.0247241
PLAC1L|219990	0	NaN
PLAC1|10761	6.44778	0.0945453
PLAC2|257000	2.01774	0.00317704
PLAC4|191585	1.8202	0.0072234
PLAC8L1|153770	0.937104	0.384515
PLAC8|51316	6.37056	0.00767503
PLAC9|219348	0	NaN
PLAG1|5324	7.79146	0.011198
PLAGL1|5325	4.96845	0.00190876
PLAGL2|5326	27.7013	0.0268327
PLAT|5327	2.91472	0.0265784
PLAUR|5329	4.01002	0.00169628
PLAU|5328	8.67456	0.0237437
PLB1|151056	3.32039	0.469619
PLBD1|79887	0	NaN
PLBD2|196463	25.5355	0.0229904
PLCB1|23236	4.27761	0.0228207
PLCB2|5330	1.83344	0.127174
PLCB3|5331	12.0118	0.00605658
PLCB4|5332	3.93735	0.00408571
PLCD1|5333	5.07098	0.0735945
PLCD3|113026	20.6405	0.00474879
PLCD4|84812	7.36039	0.0983215
PLCE1|51196	1.80399	0.0304622
PLCG1|5335	18.1367	0.00451426
PLCG2|5336	4.06717	0.0296368
PLCH1|23007	0.943571	0.465523
PLCH2|9651	1.26808	0.0415516
PLCL1|5334	6.83627	0.350525
PLCL2|23228	8.07071	0.0113315
PLCXD1|55344	2.50835	0.000695088
PLCXD2|257068	11.5157	0.0727621
PLCXD3|345557	0.918486	0.1431
PLCZ1|89869	1.34553	0.801452
PLD1|5337	2.52085	0.00423657
PLD2|5338	6.01867	0.00920494
PLD3|23646	10.4981	0.00242231
PLD4|122618	0.166667	NaN
PLD5|200150	0	NaN
PLD6|201164	24.1824	0.0969498
PLDN|26258	14.7942	0.00846609
PLEC|5339	42.9379	0.000982116
PLEK2|26499	2.50074	0.00413289
PLEKHA1|59338	11.0951	0.0177779
PLEKHA2|59339	15.8037	0.00491005
PLEKHA3|65977	14.3163	0.0430589
PLEKHA4|57664	1.91675	0.0128713
PLEKHA5|54477	9.30527	0.00644273
PLEKHA6|22874	1.73687	0.00315038
PLEKHA7|144100	2.04498	0.00599767
PLEKHA8|84725	19.5372	0.0793001
PLEKHA9|51054	8.04412	0.0270351
PLEKHB1|58473	3.91446	0.0482784
PLEKHB2|55041	14.2285	0.0105613
PLEKHF1|79156	20.8866	0.167805
PLEKHF2|79666	7.98486	0.0161833
PLEKHG1|57480	1.40235	0.00396252
PLEKHG2|64857	14.2927	0.0138389
PLEKHG3|26030	35.5481	0.0370499
PLEKHG4B|153478	3.64929	0.378192
PLEKHG4|25894	18.5217	0.0211732
PLEKHG5|57449	3.90923	0.0106909
PLEKHG6|55200	6.032	0.328445
PLEKHG7|440107	1.1968e+06	1
PLEKHH1|57475	2.29815	0.00141377
PLEKHH2|130271	2.54519	0.0122535
PLEKHH3|79990	10.1867	0.0087407
PLEKHJ1|55111	31.4701	0.0211189
PLEKHM1P|440456	12.0694	0.0594105
PLEKHM1|9842	16.5274	0.0264674
PLEKHM2|23207	34.1397	0.0191199
PLEKHM3|389072	20.6893	0.0409063
PLEKHN1|84069	5.34791	0.0627213
PLEKHO1|51177	8.3856	0.0514289
PLEKHO2|80301	16.4098	0.0717127
PLEK|5341	2.78073	0.662489
PLGLA|285189	0	NaN
PLGLB2|5342	6.70668	0.231611
PLG|5340	0.0833333	NaN
PLIN1|5346	1.35681	0.114433
PLIN2|123	1.2659	0.000337549
PLIN3|10226	6.32397	0.00151316
PLIN4|729359	4.34838	0.0212706
PLIN5|440503	1.43015	0.063524
PLK1S1|55857	2.86073	0.00464698
PLK1|5347	15.5603	0.00437951
PLK2|10769	3.83424	0.00378534
PLK3|1263	5.56225	0.0552657
PLK4|10733	6.2365	0.00606966
PLK5P|126520	0.67835	0.289273
PLLP|51090	5.96249	0.0839246
PLN|5350	2.92865e+06	1
PLOD1|5351	4.25563	0.000618887
PLOD2|5352	3.45817	0.00031171
PLOD3|8985	10.5862	0.00295141
PLP1|5354	0	NaN
PLP2|5355	6.15368	0.000825186
PLRG1|5356	10.4275	0.00948156
PLS1|5357	6.29807	0.019346
PLS3|5358	7.79532	0.000882318
PLSCR1|5359	4.72302	0.00626695
PLSCR2|57047	0.0833333	NaN
PLSCR3|57048	13.4375	0.0284479
PLSCR4|57088	3.78416	0.0350545
PLSCR5|389158	0	NaN
PLTP|5360	3.46364	0.0792347
PLUNC|51297	0	NaN
PLVAP|83483	1.34553	0.801452
PLXDC1|57125	4.19817	0.12306
PLXDC2|84898	0.0833333	NaN
PLXNA1|5361	22.694	0.0100009
PLXNA2|5362	1.48929	0.00839876
PLXNA3|55558	3.64488	0.00182855
PLXNA4|91584	0.417206	0.500323
PLXNB1|5364	17.4558	0.0170919
PLXNB2|23654	35.585	0.00481948
PLXNB3|5365	2.90597	0.00845605
PLXNC1|10154	5.49078e+06	1
PLXND1|23129	6.90151	0.00115438
PM20D1|148811	0.0833333	NaN
PM20D2|135293	16.1874	0.0150356
PMAIP1|5366	6.16135	0.0143289
PMCHL1|5369	0	NaN
PMCHL2|5370	0	NaN
PMCH|5367	19.6193	0.839533
PMEPA1|56937	11.683	0.00136321
PMF1|11243	12.1689	0.0100569
PMFBP1|83449	1.3045	0.0664281
PML|5371	12.8343	0.0172426
PMM1|5372	6.41793	0.00844093
PMM2|5373	17.2164	0.00963399
PMP22|5376	7.60661	0.00596703
PMP2|5375	0	NaN
PMPCA|23203	14.9602	0.00422252
PMPCB|9512	17.7273	0.00551727
PMS1|5378	8.63691	0.0108542
PMS2CL|441194	24.819	0.0929019
PMS2L11|441263	22.2189	0.400565
PMS2L1|5379	16.1938	0.0895376
PMS2L2|5380	13.1511	0.240637
PMS2L3|5387	9.78096	0.0556693
PMS2L4|5382	14.7705	0.256416
PMS2L5|5383	30.2493	0.354833
PMS2|5395	22.3789	0.0233853
PMVK|10654	6.94514	0.010295
PNCK|139728	0.942104	0.0203586
PNKD|25953	23.1585	0.0198276
PNKP|11284	8.99114	0.0120271
PNLDC1|154197	0.345143	0.579933
PNLIPRP1|5407	0	NaN
PNLIPRP2|5408	0	NaN
PNLIPRP3|119548	0	NaN
PNLIP|5406	0	NaN
PNMA1|9240	34.1266	0.0246958
PNMA2|10687	1.52344	0.0305053
PNMA3|29944	0.333333	NaN
PNMA5|114824	0.166667	NaN
PNMA6A|84968	0.345143	0.579933
PNMAL1|55228	0	NaN
PNMAL2|57469	0.166667	NaN
PNMT|5409	4.46337	0.196509
PNN|5411	11.8225	0.00131698
PNO1|56902	4.842	0.00452485
PNOC|5368	0.166667	NaN
PNPLA1|285848	1.43298	0.214422
PNPLA2|57104	13.3675	0.0127356
PNPLA3|80339	11.7161	0.0458767
PNPLA4|8228	4.00346	0.0092529
PNPLA5|150379	0.490546	0.423903
PNPLA6|10908	28.8236	0.0141919
PNPLA7|375775	2.59536	0.0478302
PNPLA8|50640	9.98486	0.00860157
PNPO|55163	10.1551	0.00894076
PNPT1|87178	7.50444	0.00348813
PNP|4860	10.6639	0.00389053
PNRC1|10957	5.14493	0.00204877
PNRC2|55629	7.00663	0.00372907
POC1A|25886	26.2519	0.0425417
POC1B|282809	9.62845	0.0183325
POC5|134359	12.937	0.0565091
PODNL1|79883	4.65592	0.411206
PODN|127435	0	NaN
PODXL2|50512	18.2944	0.0064331
PODXL|5420	7.21429	0.00276052
POF1B|79983	0.167937	0.0745968
POFUT1|23509	16.4286	0.00400965
POFUT2|23275	5.77868	0.00820608
POGK|57645	9.8588	0.00559753
POGZ|23126	22.2558	0.00993635
POLA1|5422	8.358	0.00261642
POLA2|23649	13.8579	0.0090494
POLB|5423	18.621	0.0525467
POLD1|5424	26.0452	0.00787607
POLD2|5425	16.8852	0.003155
POLD3|10714	6.04599	0.00334934
POLD4|57804	8.06615	0.0105099
POLDIP2|26073	11.7888	0.00273003
POLDIP3|84271	25.3904	0.0099519
POLE2|5427	14.8908	0.0330069
POLE3|54107	8.51266	0.00287743
POLE4|56655	6.30906	0.00721262
POLE|5426	36.9165	0.00806639
POLG2|11232	11.2165	0.0263732
POLG|5428	9.93595	0.00331224
POLH|5429	11.7815	0.014204
POLI|11201	4.36285	0.0119876
POLK|51426	11.1124	0.0165788
POLL|27343	6.79395	0.00822966
POLM|27434	13.0475	0.0161836
POLN|353497	5.01095	0.0555675
POLQ|10721	23.9057	0.0245968
POLR1A|25885	6.53319	0.00334244
POLR1B|84172	11.2984	0.00590648
POLR1C|9533	11.8778	0.0129853
POLR1D|51082	10.754	0.00473779
POLR1E|64425	21.8583	0.0164304
POLR2A|5430	9.22521	0.00134293
POLR2B|5431	7.16112	0.00194852
POLR2C|5432	30.5791	0.0146557
POLR2D|5433	53.3063	0.0654756
POLR2E|5434	13.9979	0.0034014
POLR2F|5435	5.8516	0.00441958
POLR2G|5436	12.8667	0.00765255
POLR2H|5437	26.7243	0.0123042
POLR2I|5438	18.4929	0.0264881
POLR2J2|246721	16.6721	0.090936
POLR2J3|548644	8.51166	0.0178906
POLR2J4|84820	25.0699	0.116027
POLR2J|5439	18.8485	0.0122498
POLR2K|5440	8.6909	0.0063217
POLR2L|5441	4.80901	0.00204416
POLR3A|11128	22.5997	0.0140036
POLR3B|55703	4.6814	0.00838938
POLR3C|10623	9.69255	0.0177538
